order_id,GHG type,source,simulation time,commuting amount,waste amount,delivery amount,current extra stage
3b697a20d9e427646d92567910af6d57,ch4,total3,2016-10-27 21:44:50,4.66029552487355,0.0,0.6550425935112449,commuting
3b697a20d9e427646d92567910af6d57,ch4,total3,2016-10-28 03:44:50,4.846707345868492,0.0,0.6550425935112449,commuting
3b697a20d9e427646d92567910af6d57,ch4,total3,2016-10-28 09:44:50,4.846707345868492,0.0,0.6550425935112449,commuting
3b697a20d9e427646d92567910af6d57,ch4,total3,2016-10-28 15:44:50,4.846707345868492,0.0,0.6550425935112449,commuting
3b697a20d9e427646d92567910af6d57,ch4,total3,2016-10-28 21:44:50,4.846707345868492,0.0,0.6550425935112449,commuting
3b697a20d9e427646d92567910af6d57,ch4,total3,2016-10-29 03:44:50,5.033119166863433,0.0,0.6550425935112449,commuting
3b697a20d9e427646d92567910af6d57,ch4,total3,2016-10-29 09:44:50,5.033119166863433,0.0,0.6550425935112449,commuting
3b697a20d9e427646d92567910af6d57,ch4,total3,2016-10-29 15:44:50,5.033119166863433,0.0,0.6550425935112449,commuting
3b697a20d9e427646d92567910af6d57,ch4,total3,2016-10-29 21:44:50,5.033119166863433,0.0,0.6550425935112449,commuting
3b697a20d9e427646d92567910af6d57,ch4,total3,2016-10-30 03:44:50,5.219530987858375,0.0,0.6550425935112449,commuting
3b697a20d9e427646d92567910af6d57,ch4,total3,2016-10-30 09:44:50,5.219530987858375,0.0,0.6550425935112449,commuting
3b697a20d9e427646d92567910af6d57,ch4,total3,2016-10-30 15:44:50,5.219530987858375,0.0,0.6550425935112449,commuting
3b697a20d9e427646d92567910af6d57,ch4,total3,2016-10-30 21:44:50,5.219530987858375,0.0,0.6550425935112449,commuting
3b697a20d9e427646d92567910af6d57,ch4,total3,2016-10-30 21:51:15,5.219530987858375,0.0,0.6550425935112449,commuting
3b697a20d9e427646d92567910af6d57,co2,total3,2016-10-03 09:44:50,6.524413734822971,0.0,0.0,commuting
3b697a20d9e427646d92567910af6d57,co2,total3,2016-10-03 15:44:50,6.524413734822971,0.0,0.0,commuting
3b697a20d9e427646d92567910af6d57,co2,total3,2016-10-03 21:44:50,6.524413734822971,0.0,0.0,commuting
3b697a20d9e427646d92567910af6d57,co2,total3,2016-10-04 03:44:50,13.048827469645945,0.0,0.0,commuting
3b697a20d9e427646d92567910af6d57,co2,total3,2016-10-04 09:44:50,13.048827469645945,0.0,0.0,commuting
3b697a20d9e427646d92567910af6d57,co2,total3,2016-10-04 15:44:50,13.048827469645945,0.0,0.0,commuting
3b697a20d9e427646d92567910af6d57,co2,total3,2016-10-04 21:44:50,13.048827469645945,0.0,0.0,commuting
3b697a20d9e427646d92567910af6d57,co2,total3,2016-10-05 03:44:50,19.573241204468918,0.0,0.0,commuting
3b697a20d9e427646d92567910af6d57,co2,total3,2016-10-05 09:44:50,19.573241204468918,0.0,0.0,commuting
3b697a20d9e427646d92567910af6d57,co2,total3,2016-10-05 15:44:50,19.573241204468918,0.0,0.0,commuting
3b697a20d9e427646d92567910af6d57,co2,total3,2016-10-05 21:44:50,19.573241204468918,0.0,0.0,commuting
3b697a20d9e427646d92567910af6d57,co2,total3,2016-10-06 03:44:50,26.09765493929189,0.0,0.0,commuting
3b697a20d9e427646d92567910af6d57,co2,total3,2016-10-06 09:44:50,26.09765493929189,0.0,0.0,commuting
3b697a20d9e427646d92567910af6d57,co2,total3,2016-10-06 15:44:50,26.09765493929189,0.0,0.0,commuting
3b697a20d9e427646d92567910af6d57,co2,total3,2016-10-06 21:44:50,26.09765493929189,0.0255823136944195,0.0,"commuting, waste"
3b697a20d9e427646d92567910af6d57,co2,total3,2016-10-07 03:44:50,32.62206867411486,0.0511646273888391,0.0,"commuting, waste"
3b697a20d9e427646d92567910af6d57,co2,total3,2016-10-07 09:44:50,32.62206867411486,0.0767469410832587,0.0,"commuting, waste"
3b697a20d9e427646d92567910af6d57,co2,total3,2016-10-07 15:44:50,32.62206867411486,0.1023292547776783,0.0,"commuting, waste"
3b697a20d9e427646d92567910af6d57,co2,total3,2016-10-07 21:44:50,32.62206867411486,0.1279115684720979,0.0,"commuting, waste"
3b697a20d9e427646d92567910af6d57,co2,total3,2016-10-08 03:44:50,39.14648240893783,0.1534938821665174,0.0,"commuting, waste"
3b697a20d9e427646d92567910af6d57,co2,total3,2016-10-08 09:44:50,39.14648240893783,0.179076195860937,0.0,"commuting, waste"
3b697a20d9e427646d92567910af6d57,co2,total3,2016-10-08 15:44:50,39.14648240893783,0.2046585095553566,0.0,"commuting, waste"
3b697a20d9e427646d92567910af6d57,co2,total3,2016-10-08 21:44:50,39.14648240893783,0.2302408232497761,0.0,"commuting, waste"
3b697a20d9e427646d92567910af6d57,co2,total3,2016-10-09 03:44:50,45.6708961437608,0.2441239658944978,0.0,commuting
3b697a20d9e427646d92567910af6d57,co2,total3,2016-10-09 09:44:50,45.6708961437608,0.2441239658944978,0.0,commuting
3b697a20d9e427646d92567910af6d57,co2,total3,2016-10-09 15:44:50,45.6708961437608,0.2441239658944978,0.0,commuting
3b697a20d9e427646d92567910af6d57,co2,total3,2016-10-09 21:44:50,45.6708961437608,0.2441239658944978,0.0,commuting
3b697a20d9e427646d92567910af6d57,co2,total3,2016-10-10 03:44:50,52.19530987858377,0.2441239658944978,0.0,commuting
3b697a20d9e427646d92567910af6d57,co2,total3,2016-10-10 09:44:50,52.19530987858377,0.2441239658944978,0.0,commuting
3b697a20d9e427646d92567910af6d57,co2,total3,2016-10-10 15:44:50,52.19530987858377,0.2441239658944978,0.0,commuting
3b697a20d9e427646d92567910af6d57,co2,total3,2016-10-10 21:44:50,52.19530987858377,0.2441239658944978,0.0,commuting
3b697a20d9e427646d92567910af6d57,co2,total3,2016-10-11 03:44:50,58.71972361340674,0.2441239658944978,0.0,commuting
3b697a20d9e427646d92567910af6d57,co2,total3,2016-10-11 09:44:50,58.71972361340674,0.2441239658944978,0.0,commuting
3b697a20d9e427646d92567910af6d57,co2,total3,2016-10-11 15:44:50,58.71972361340674,0.2441239658944978,0.0,commuting
3b697a20d9e427646d92567910af6d57,co2,total3,2016-10-11 21:44:50,58.71972361340674,0.2441239658944978,0.0,commuting
3b697a20d9e427646d92567910af6d57,co2,total3,2016-10-12 03:44:50,65.24413734822971,0.2441239658944978,0.0,commuting
3b697a20d9e427646d92567910af6d57,co2,total3,2016-10-12 09:44:50,65.24413734822971,0.2441239658944978,0.0,commuting
3b697a20d9e427646d92567910af6d57,co2,total3,2016-10-12 15:44:50,65.24413734822971,0.2441239658944978,0.0,commuting
3b697a20d9e427646d92567910af6d57,co2,total3,2016-10-12 21:44:50,65.24413734822971,0.2441239658944978,0.0,commuting
3b697a20d9e427646d92567910af6d57,co2,total3,2016-10-13 03:44:50,71.76855108305269,0.2441239658944978,0.0,commuting
3b697a20d9e427646d92567910af6d57,co2,total3,2016-10-13 09:44:50,71.76855108305269,0.2441239658944978,0.0,commuting
3b697a20d9e427646d92567910af6d57,co2,total3,2016-10-13 15:44:50,71.76855108305269,0.2441239658944978,0.0,commuting
3b697a20d9e427646d92567910af6d57,co2,total3,2016-10-13 21:44:50,71.76855108305269,0.2441239658944978,0.0,commuting
3b697a20d9e427646d92567910af6d57,co2,total3,2016-10-14 03:44:50,78.29296481787566,0.2441239658944978,0.0,commuting
3b697a20d9e427646d92567910af6d57,co2,total3,2016-10-14 09:44:50,78.29296481787566,0.2441239658944978,0.0,commuting
3b697a20d9e427646d92567910af6d57,co2,total3,2016-10-14 15:44:50,78.29296481787566,0.2441239658944978,0.0,commuting
3b697a20d9e427646d92567910af6d57,co2,total3,2016-10-14 21:44:50,78.29296481787566,0.2441239658944978,0.0,commuting
3b697a20d9e427646d92567910af6d57,co2,total3,2016-10-15 03:44:50,84.81737855269863,0.2441239658944978,0.0,commuting
3b697a20d9e427646d92567910af6d57,co2,total3,2016-10-15 09:44:50,84.81737855269863,0.2441239658944978,0.0,commuting
3b697a20d9e427646d92567910af6d57,co2,total3,2016-10-15 15:44:50,84.81737855269863,0.2441239658944978,0.0,commuting
3b697a20d9e427646d92567910af6d57,co2,total3,2016-10-15 21:44:50,84.81737855269863,0.2441239658944978,0.0,commuting
3b697a20d9e427646d92567910af6d57,co2,total3,2016-10-16 03:44:50,91.3417922875216,0.2441239658944978,0.0,commuting
3b697a20d9e427646d92567910af6d57,co2,total3,2016-10-16 09:44:50,91.3417922875216,0.2441239658944978,0.0,commuting
3b697a20d9e427646d92567910af6d57,co2,total3,2016-10-16 15:44:50,91.3417922875216,0.2441239658944978,0.0,commuting
3b697a20d9e427646d92567910af6d57,co2,total3,2016-10-16 21:44:50,91.3417922875216,0.2441239658944978,0.0,commuting
3b697a20d9e427646d92567910af6d57,co2,total3,2016-10-17 03:44:50,97.86620602234456,0.2441239658944978,0.0,commuting
3b697a20d9e427646d92567910af6d57,co2,total3,2016-10-17 09:44:50,97.86620602234456,0.2441239658944978,0.0,commuting
3b697a20d9e427646d92567910af6d57,co2,total3,2016-10-17 15:44:50,97.86620602234456,0.2441239658944978,0.0,commuting
3b697a20d9e427646d92567910af6d57,co2,total3,2016-10-17 21:44:50,97.86620602234456,0.2441239658944978,0.0,commuting
3b697a20d9e427646d92567910af6d57,co2,total3,2016-10-18 03:44:50,104.39061975716754,0.2441239658944978,0.0,commuting
3b697a20d9e427646d92567910af6d57,co2,total3,2016-10-18 09:44:50,104.39061975716754,0.2441239658944978,0.0,commuting
3b697a20d9e427646d92567910af6d57,co2,total3,2016-10-18 15:44:50,104.39061975716754,0.2441239658944978,0.0,commuting
3b697a20d9e427646d92567910af6d57,co2,total3,2016-10-18 21:44:50,104.39061975716754,0.2441239658944978,0.0,commuting
3b697a20d9e427646d92567910af6d57,co2,total3,2016-10-19 03:44:50,110.91503349199051,0.2441239658944978,0.0,commuting
3b697a20d9e427646d92567910af6d57,co2,total3,2016-10-19 09:44:50,110.91503349199051,0.2441239658944978,0.0,commuting
3b697a20d9e427646d92567910af6d57,co2,total3,2016-10-19 15:44:50,110.91503349199051,0.2441239658944978,0.0,commuting
3b697a20d9e427646d92567910af6d57,co2,total3,2016-10-19 21:44:50,110.91503349199051,0.2441239658944978,0.0,commuting
3b697a20d9e427646d92567910af6d57,co2,total3,2016-10-20 03:44:50,117.43944722681348,0.2441239658944978,0.0,commuting
3b697a20d9e427646d92567910af6d57,co2,total3,2016-10-20 09:44:50,117.43944722681348,0.2441239658944978,0.0,commuting
3b697a20d9e427646d92567910af6d57,co2,total3,2016-10-20 15:44:50,117.43944722681348,0.2441239658944978,0.0,commuting
3b697a20d9e427646d92567910af6d57,co2,total3,2016-10-20 21:44:50,117.43944722681348,0.2441239658944978,0.0,commuting
3b697a20d9e427646d92567910af6d57,co2,total3,2016-10-21 03:44:50,123.96386096163646,0.2441239658944978,0.0,commuting
3b697a20d9e427646d92567910af6d57,co2,total3,2016-10-21 09:44:50,123.96386096163646,0.2441239658944978,0.0,commuting
3b697a20d9e427646d92567910af6d57,co2,total3,2016-10-21 15:44:50,123.96386096163646,0.2441239658944978,0.0,commuting
3b697a20d9e427646d92567910af6d57,co2,total3,2016-10-21 21:44:50,123.96386096163646,0.2441239658944978,0.0,commuting
3b697a20d9e427646d92567910af6d57,co2,total3,2016-10-22 03:44:50,130.48827469645943,0.2441239658944978,0.0,commuting
3b697a20d9e427646d92567910af6d57,co2,total3,2016-10-22 09:44:50,130.48827469645943,0.2441239658944978,0.0,commuting
3b697a20d9e427646d92567910af6d57,co2,total3,2016-10-22 15:44:50,130.48827469645943,0.2441239658944978,0.0,commuting
3b697a20d9e427646d92567910af6d57,co2,total3,2016-10-22 21:44:50,130.48827469645943,0.2441239658944978,0.0,commuting
3b697a20d9e427646d92567910af6d57,co2,total3,2016-10-23 03:44:50,137.0126884312824,0.2441239658944978,0.0,commuting
3b697a20d9e427646d92567910af6d57,co2,total3,2016-10-23 09:44:50,137.0126884312824,0.2441239658944978,0.0,commuting
3b697a20d9e427646d92567910af6d57,co2,total3,2016-10-23 15:44:50,137.0126884312824,0.2441239658944978,0.0061137308727716,"commuting, delivery"
3b697a20d9e427646d92567910af6d57,co2,total3,2016-10-23 21:44:50,137.0126884312824,0.2441239658944978,0.0122274617455432,"commuting, delivery"
3b697a20d9e427646d92567910af6d57,co2,total3,2016-10-24 03:44:50,143.5371021661054,0.2441239658944978,0.0183411926183148,"commuting, delivery"
3b697a20d9e427646d92567910af6d57,co2,total3,2016-10-24 09:44:50,143.5371021661054,0.2441239658944978,0.0244549234910864,"commuting, delivery"
3b697a20d9e427646d92567910af6d57,co2,total3,2016-10-24 15:44:50,143.5371021661054,0.2441239658944978,0.030568654363858,"commuting, delivery"
3b697a20d9e427646d92567910af6d57,co2,total3,2016-10-24 21:44:50,143.5371021661054,0.2441239658944978,0.0366823852366297,"commuting, delivery"
3b697a20d9e427646d92567910af6d57,co2,total3,2016-10-25 03:44:50,150.06151590092838,0.2441239658944978,0.0427961161094013,"commuting, delivery"
3b697a20d9e427646d92567910af6d57,co2,total3,2016-10-25 09:44:50,150.06151590092838,0.2441239658944978,0.0489098469821729,"commuting, delivery"
3b697a20d9e427646d92567910af6d57,co2,total3,2016-10-25 15:44:50,150.06151590092838,0.2441239658944978,0.0550235778549445,"commuting, delivery"
3b697a20d9e427646d92567910af6d57,co2,total3,2016-10-25 21:44:50,150.06151590092838,0.2441239658944978,0.0611373087277161,"commuting, delivery"
3b697a20d9e427646d92567910af6d57,co2,total3,2016-10-26 03:44:50,156.58592963575137,0.2441239658944978,0.0672510396004877,"commuting, delivery"
3b697a20d9e427646d92567910af6d57,co2,total3,2016-10-26 09:44:50,156.58592963575137,0.2441239658944978,0.0733647704732594,"commuting, delivery"
3b697a20d9e427646d92567910af6d57,co2,total3,2016-10-26 15:44:50,156.58592963575137,0.2441239658944978,0.0733647704732594,commuting
3b697a20d9e427646d92567910af6d57,co2,total3,2016-10-26 21:44:50,156.58592963575137,0.2441239658944978,0.0733647704732594,commuting
3b697a20d9e427646d92567910af6d57,co2,total3,2016-10-27 03:44:50,163.11034337057436,0.2441239658944978,0.0733647704732594,commuting
3b697a20d9e427646d92567910af6d57,co2,total3,2016-10-27 09:44:50,163.11034337057436,0.2441239658944978,0.0733647704732594,commuting
3b697a20d9e427646d92567910af6d57,co2,total3,2016-10-27 15:44:50,163.11034337057436,0.2441239658944978,0.0733647704732594,commuting
3b697a20d9e427646d92567910af6d57,co2,total3,2016-10-27 21:44:50,163.11034337057436,0.2441239658944978,0.0733647704732594,commuting
3b697a20d9e427646d92567910af6d57,co2,total3,2016-10-28 03:44:50,169.63475710539734,0.2441239658944978,0.0733647704732594,commuting
3b697a20d9e427646d92567910af6d57,co2,total3,2016-10-28 09:44:50,169.63475710539734,0.2441239658944978,0.0733647704732594,commuting
3b697a20d9e427646d92567910af6d57,co2,total3,2016-10-28 15:44:50,169.63475710539734,0.2441239658944978,0.0733647704732594,commuting
3b697a20d9e427646d92567910af6d57,co2,total3,2016-10-28 21:44:50,169.63475710539734,0.2441239658944978,0.0733647704732594,commuting
3b697a20d9e427646d92567910af6d57,co2,total3,2016-10-29 03:44:50,176.15917084022033,0.2441239658944978,0.0733647704732594,commuting
3b697a20d9e427646d92567910af6d57,co2,total3,2016-10-29 09:44:50,176.15917084022033,0.2441239658944978,0.0733647704732594,commuting
3b697a20d9e427646d92567910af6d57,co2,total3,2016-10-29 15:44:50,176.15917084022033,0.2441239658944978,0.0733647704732594,commuting
3b697a20d9e427646d92567910af6d57,co2,total3,2016-10-29 21:44:50,176.15917084022033,0.2441239658944978,0.0733647704732594,commuting
3b697a20d9e427646d92567910af6d57,co2,total3,2016-10-30 03:44:50,182.6835845750433,0.2441239658944978,0.0733647704732594,commuting
